0,2242472 -0,2488554 0,285469 0,2518029 -0,2409698 0,293061 0,3219044 -0,2041642 0,3287415
0,2264495 -0,2488136 0,2862757 0,2533947 -0,2393508 0,2927998 0,3052565 -0,1877082 0,3409865
0,2321095 -0,2376752 0,2888351 0,2546704 -0,2379143 0,2916361 0,3153325 -0,1889418 0,3252286
0,2412009 -0,2391022 0,2855541 0,2512525 -0,2370237 0,288776 0,300959 -0,1929048 0,3087222
0,2404126 -0,2410899 0,2865742 0,2510908 -0,2368629 0,2874435 0,305703 -0,1916774 0,306679
0,2389598 -0,2331468 0,2881233 0,2526392 -0,2369133 0,2849701 0,3267055 -0,1860948 0,3067236
0,2382809 -0,2385117 0,2886365 0,2541331 -0,2363104 0,2837456 0,3188294 -0,1824 0,3072923
0,2393433 -0,2335502 0,286649 0,2539998 -0,2358626 0,2811118 0,3205752 -0,1816828 0,2984115
0,2394631 -0,2297006 0,2849635 0,2536671 -0,2370192 0,2767811 0,3222213 -0,1810151 0,2917503
0,25474 -0,2425171 0,282182 0,2555335 -0,2375141 0,2721035 0,3211832 -0,1805219 0,2819783
0,2133005 -0,2494847 0,2548635 0,2565684 -0,2374551 0,2668366 0,3217056 -0,184846 0,2729442
0,2106051 -0,2483411 0,2560518 0,2601403 -0,2386816 0,2615763 0,3298669 -0,1838046 0,2647724
0,2209399 -0,2425751 0,2538569 0,2594146 -0,2384833 0,255854 0,328853 -0,1845632 0,2596381
0,2209165 -0,2433786 0,2510748 0,2591875 -0,2388571 0,2507955 0,330561 -0,1860737 0,2524031
0,2206728 -0,2436958 0,2504943 0,2560756 -0,2394923 0,2468616 0,2793307 -0,20038 0,2300108
0,2213386 -0,2432104 0,2498428 0,2562166 -0,2397435 0,2443043 0,3123896 -0,191152 0,2396763
0,2252069 -0,239545 0,2476807 0,2534657 -0,2386435 0,2422003 0,3209586 -0,1794902 0,2471859
0,224859 -0,2400682 0,247497 0,2512437 -0,239002 0,2407148 0,2346295 -0,2288743 0,1906247
0,2254316 -0,239738 0,2474686 0,2533916 -0,239674 0,2405104 0,2349002 -0,2280846 0,1910569
0,1891876 -0,2698997 0,2349836 0,2540891 -0,2397667 0,2386314 0,3321521 -0,1922424 0,2417483
0,2291834 -0,2374732 0,2446761 0,2505316 -0,2365868 0,2366913 0,3241147 -0,1841384 0,2454964
0,1832312 -0,267802 0,2276984 0,3473594 -0,2265203 0,2506276 0,3316011 -0,1715607 0,2423971
0,1839936 -0,2686367 0,2285432 0,3552524 -0,2318087 0,2464505 0,3348955 -0,1849023 0,2421524
0,1843703 -0,2683146 0,2287182 0,3285282 -0,2359174 0,2450435 0,342297 -0,1931911 0,2384802
0,1858683 -0,268245 0,2297796 0,3042846 -0,2383852 0,2411308 0,3656414 -0,1954543 0,2263344
0,186416 -0,2681793 0,2303388 0,2943579 -0,2421822 0,2362138 0,3045056 -0,2201534 0,2541596
