0,2738694 -0,1652513 0,2752199 0,2810085 -0,1664685 0,29007 0,3153133 -0,1414786 0,3258522
0,2742095 -0,166881 0,2750468 0,2761139 -0,1689457 0,2866203 0,3114948 -0,1426045 0,3258897
0,2735554 -0,1670727 0,2740785 0,2752765 -0,1690256 0,2868233 0,3089098 -0,1452646 0,3259268
0,2733234 -0,1668502 0,2737808 0,2799151 -0,1660871 0,291219 0,3126338 -0,1423365 0,3253202
0,2731025 -0,166446 0,2735504 0,2828901 -0,1649933 0,2925425 0,31559 -0,1416038 0,3269987
0,2729453 -0,1661298 0,273237 0,2841216 -0,1641379 0,2936562 0,3130769 -0,1427927 0,32469
0,2726477 -0,1655743 0,2728168 0,2839327 -0,1629304 0,2945851 0,3152223 -0,140758 0,3260739
0,2730013 -0,1656154 0,2728457 0,2771851 -0,1666748 0,2886223 0,3021779 -0,1356669 0,321404
0,2732322 -0,1656159 0,2728202 0,2813708 -0,1643176 0,2926213 0,3106418 -0,1405461 0,3259823
0,2731202 -0,1656652 0,2728346 0,2807721 -0,1640027 0,2918641 0,312474 -0,1408436 0,3291597
0,273174 -0,165736 0,2728002 0,2828041 -0,1641054 0,293315 0,3124356 -0,1393743 0,3291738
0,2731844 -0,1657579 0,272812 0,2848424 -0,1632887 0,2939904 0,3131791 -0,1389978 0,3316763
0,2738472 -0,1657481 0,2728287 0,2843556 -0,1628623 0,2941163 0,3127708 -0,1383665 0,3316167
0,274412 -0,1656768 0,2727564 0,2850431 -0,1627342 0,2952295 0,3139052 -0,1384563 0,3314161
0,2751441 -0,165513 0,272595 0,2851332 -0,1627003 0,2954668 0,3134888 -0,1395734 0,3333709
0,2761611 -0,1651786 0,2723245 0,2863396 -0,1634808 0,2946798 0,3175708 -0,1419729 0,3276518
0,2772933 -0,1648488 0,2720928 0,2881311 -0,1628047 0,2953644 0,3189901 -0,1399565 0,3290301
0,2777606 -0,1646952 0,2719618 0,2870145 -0,1633283 0,2954171 0,3162539 -0,1403561 0,3273038
0,2787153 -0,1643793 0,2717416 0,2849708 -0,1647356 0,2932366 0,3127133 -0,1401525 0,3276018
0,2786986 -0,1641466 0,271727 0,278803 -0,1668346 0,2913711 0,3062788 -0,135511 0,3171021
0,2798278 -0,1637038 0,2714564 0,2832513 -0,1647637 0,2935635 0,3123932 -0,1394489 0,330393
0,2805463 -0,1633736 0,2713012 0,2868578 -0,1635795 0,2958472 0,3175793 -0,1434539 0,3371338
0,2839524 -0,1591233 0,2851893 0,2901268 -0,161368 0,2993021 0,3174223 -0,1340079 0,3383127
0,28774 -0,1567268 0,2903535 0,2909791 -0,1600302 0,3020603 0,3213745 -0,1331385 0,3405964
0,2873055 -0,1586146 0,2831083 0,2931461 -0,1602208 0,3026589 0,3105655 -0,129898 0,3379903
0,2891693 -0,1552811 0,2979971 0,2938172 -0,1595621 0,3053829 0,3230718 -0,1308804 0,3421523
0,2907356 -0,1553896 0,2999097 0,2934741 -0,1612927 0,3039525 0,316025 -0,1269682 0,3444524
0,2923299 -0,1561906 0,2984476 0,3179744 -0,150714 0,3221453 0,3415738 -0,123876 0,3603657
0,2937697 -0,156143 0,2973418 0,3080019 -0,1541501 0,3148882 0,3356419 -0,1266403 0,3518435
0,2944858 -0,1553321 0,2976632 0,2999313 -0,158534 0,3100804 0,3169086 -0,1260939 0,3494888
0,2946842 -0,1556284 0,2973327 0,2998099 -0,1586785 0,3097066 0,3246984 -0,1257503 0,3496765
0,2950684 -0,1559483 0,2971348 0,299113 -0,1586595 0,3100064 0,3196507 -0,123896 0,3455193
0,3194445 -0,1393478 0,336621 0,3621587 -0,1373637 0,3516005 0,4431558 -0,1570956 0,337238
0,319332 -0,1392888 0,3366338 0,3619127 -0,1377825 0,3489793 0,4499857 -0,1608393 0,3240096
0,3192699 -0,1391408 0,3366264 0,3581843 -0,1316349 0,3545402 0,4448135 -0,1513581 0,3413272
0,3194607 -0,1396775 0,3352797 0,3547281 -0,1276126 0,3523328 0,4444835 -0,1502671 0,3437151
0,3194571 -0,139082 0,3354007 0,3509433 -0,1246711 0,3527781 0,4451493 -0,1479738 0,343531
0,3198686 -0,1395399 0,3346806 0,3520169 -0,1248494 0,3495789 0,4338382 -0,1467386 0,3483104
0,3206581 -0,1398455 0,3340312 0,3501667 -0,1222149 0,348549 0,4357052 -0,1433486 0,3511526
0,3208886 -0,1398495 0,3337497 0,3483011 -0,1231426 0,3471015 0,4335043 -0,1427482 0,3533132
0,3217428 -0,1400928 0,333269 0,3475844 -0,1212054 0,3473795 0,4369285 -0,1422268 0,3519419
0,3231994 -0,1405571 0,332999 0,348613 -0,1212755 0,3482449 0,434618 -0,1372048 0,356916
0,3232768 -0,1409356 0,3327896 0,3468504 -0,1201374 0,3473229 0,3714901 -0,0743991 0,3631853
0,3232579 -0,1412501 0,3326525 0,3492734 -0,1218283 0,3468744 0,3606328 -0,07009882 0,365333
0,3232831 -0,1413549 0,3326174 0,3481033 -0,1205446 0,3453684 0,3679763 -0,06771743 0,3626929
0,3234031 -0,1415013 0,3324011 0,3502195 -0,1202516 0,3438788 0,3620217 -0,06295645 0,3571182
0,323625 -0,1416506 0,3322265 0,3494105 -0,119786 0,3430361 0,3627506 -0,05959278 0,3554851
0,3235856 -0,1419204 0,3318283 0,3487002 -0,1190752 0,3407244 0,3708677 -0,05910242 0,3474866
0,3239381 -0,1424266 0,3310084 0,3529648 -0,1206495 0,3384661 0,3686928 -0,05691524 0,3404717
0,3238763 -0,142771 0,3304983 0,3514321 -0,1197983 0,3372363 0,371213 -0,0570269 0,3362134
0,310738 -0,1254075 0,3224033 0,3436357 -0,1105786 0,3332985 0,3645818 -0,05270264 0,3315405
0,3190802 -0,1355024 0,3238289 0,3502389 -0,1181836 0,3325858 0,3865767 -0,1225388 0,34556
0,3203632 -0,1373322 0,3237323 0,3511416 -0,1174045 0,3321593 0,367872 -0,0495836 0,325786
0,3220954 -0,1392712 0,3234532 0,3517629 -0,1185018 0,3297788 0,3669891 -0,05019078 0,3249612
0,3091925 -0,1241151 0,3162989 0,3314478 -0,1384108 0,3210562 0,3459181 -0,08588897 0,314558
0,318541 -0,1384621 0,31853 0,3315773 -0,1414501 0,3207131 0,3436756 -0,09647123 0,3114033
0,3112354 -0,1284241 0,3138899 0,3332779 -0,1387053 0,3189383 0,3457272 -0,08860664 0,3122116
0,3083277 -0,1243699 0,312228 0,331256 -0,1378379 0,3180866 0,3467404 -0,08784366 0,3116972
0,3256024 -0,1435995 0,3177433 0,3365933 -0,1427703 0,3171486 0,3516634 -0,09679909 0,3044503
0,3152721 -0,1483299 0,2821713 0,3333759 -0,1429685 0,3137825 0,3524654 -0,09877555 0,2997743
0,312759 -0,1488498 0,281748 0,3320937 -0,1438787 0,31201 0,3494561 -0,09515604 0,3000192
0,3141676 -0,1500135 0,2857414 0,3320606 -0,1452548 0,3113651 0,3487393 -0,09936749 0,2987285
0,3143175 -0,1509299 0,287813 0,3311361 -0,1463762 0,3098476 0,3536632 -0,1022537 0,2956113
0,3139993 -0,1511389 0,2880947 0,3288335 -0,1469395 0,3097466 0,3500205 -0,1001394 0,3040902
0,3137149 -0,1518502 0,2891272 0,3294563 -0,1468733 0,3096435 0,3520646 -0,1034221 0,2983376
0,3128955 -0,1523248 0,2893569 0,3296562 -0,1471673 0,3093026 0,3527728 -0,09931255 0,2990689
0,3124068 -0,1525919 0,2895755 0,328723 -0,1475332 0,3096967 0,3484398 -0,1027259 0,3061028
0,3123276 -0,1528367 0,2903779 0,3290224 -0,1475574 0,3096046 0,349647 -0,1011888 0,3051315
0,3124031 -0,1530064 0,290916 0,3294338 -0,147615 0,3092944 0,3511769 -0,09996843 0,3018351
0,3123331 -0,1529723 0,2909837 0,3295858 -0,1474818 0,3095937 0,3497218 -0,1011748 0,2977152
0,3123103 -0,1530356 0,291003 0,3291861 -0,1479532 0,3089973 0,3532656 -0,1037092 0,2977707
0,3123571 -0,1531066 0,2910678 0,3287851 -0,1477209 0,3096935 0,3511546 -0,1006722 0,2981143
0,3124864 -0,1532281 0,2913419 0,3285166 -0,1481408 0,3097258 0,3536472 -0,1020619 0,29786
0,3125221 -0,153254 0,2915977 0,3269693 -0,1480463 0,3094118 0,350708 -0,1002504 0,2999438
0,3122965 -0,1533547 0,2916379 0,3288591 -0,1479889 0,3094206 0,3499196 -0,1009817 0,3019506
0,3122122 -0,1533591 0,2915771 0,3275326 -0,1485958 0,3085879 0,3508533 -0,1006319 0,3014154
0,311973 -0,1534105 0,2914422 0,3268945 -0,1493408 0,3074101 0,3508785 -0,1015348 0,3017305
0,3116643 -0,1536162 0,2913283 0,3258268 -0,1509021 0,3065204 0,3495517 -0,1018117 0,3015886
0,3104502 -0,1541927 0,291441 0,3244655 -0,1528584 0,3048559 0,3536671 -0,1017915 0,2976237
0,3098803 -0,1548914 0,291693 0,3252065 -0,1525685 0,3046961 0,3420111 -0,1097409 0,3117502
0,3100518 -0,1553809 0,2919869 0,3250436 -0,1529561 0,3044309 0,35592 -0,1024593 0,2896746
0,3028899 -0,1477264 0,2876779 0,3248459 -0,1499866 0,3024235 0,35558 -0,09893396 0,2884876
0,2999662 -0,1440992 0,2852888 0,3247524 -0,1497711 0,3012545 0,3580372 -0,09868504 0,2840565
0,3017933 -0,1471524 0,2863372 0,3272076 -0,15115 0,3000998 0,3603787 -0,09770704 0,277886
0,2998174 -0,1454395 0,2833638 0,3268317 -0,1519464 0,2993486 0,3625382 -0,09765784 0,2767872
0,3064713 -0,1539535 0,2887959 0,3247252 -0,1557149 0,3008242 0,3600036 -0,1012186 0,2806174
0,3047516 -0,1629019 0,2723505 0,3244023 -0,1559132 0,3007132 0,3612597 -0,1055951 0,2787898
0,3048928 -0,1647421 0,271723 0,3260664 -0,1565967 0,3008467 0,359228 -0,1042499 0,2798099
0,3046869 -0,1643985 0,2720234 0,3261092 -0,155724 0,3019574 0,3583728 -0,1021098 0,2823761
0,3030894 -0,1643195 0,2720388 0,3265845 -0,1574341 0,3027959 0,3600539 -0,1055465 0,2755816
0,304287 -0,1648947 0,2737914 0,3269994 -0,1577096 0,3022943 0,3586849 -0,1049817 0,2789621
0,3041698 -0,1675628 0,274837 0,3255093 -0,1593287 0,3031174 0,3562613 -0,1068666 0,2772461
0,3047649 -0,1723762 0,2782595 0,3252971 -0,1619993 0,3037506 0,3545647 -0,1114241 0,2751342
0,3017964 -0,1786796 0,2811154 0,3241272 -0,1643698 0,3027005 0,335108 -0,1095458 0,2891059
0,302906 -0,1842298 0,2830991 0,3239105 -0,1671806 0,3028393 0,3569831 -0,1129943 0,2682384
0,3012607 -0,1902514 0,2864031 0,3194448 -0,1714409 0,3031188 0,355775 -0,1163206 0,2675266
0,2984524 -0,198262 0,2911657 0,3181123 -0,1738871 0,303192 0,3567033 -0,1158157 0,2647818
0,2993661 -0,2014253 0,2939366 0,3180145 -0,1743746 0,3042213 0,3499513 -0,1144587 0,2688332
0,3026016 -0,2068931 0,2972622 0,3188425 -0,1767384 0,3048717 0,3587056 -0,12232 0,2613696
0,3033322 -0,2086128 0,2987584 0,3196795 -0,178337 0,3055252 0,3584698 -0,1223304 0,2582473
0,3044339 -0,2103208 0,3009841 0,3201963 -0,1794941 0,3056662 0,3588346 -0,1246692 0,2568881
0,3058265 -0,2125764 0,3033404 0,3205367 -0,1813887 0,3081578 0,3568319 -0,1274699 0,2575661
0,3078895 -0,2138411 0,3053232 0,3212956 -0,1814995 0,3074975 0,3559387 -0,1308819 0,2577312
0,3094267 -0,2168713 0,3074126 0,3214949 -0,1827365 0,3071027 0,3558619 -0,1326364 0,2560525
0,3104346 -0,218131 0,3089676 0,3229088 -0,1835792 0,3076448 0,3583846 -0,1341349 0,2526615
0,3116446 -0,2169686 0,3088253 0,3229758 -0,1853196 0,3063682 0,3569096 -0,1374237 0,250275
0,3116763 -0,2177943 0,3096966 0,3235135 -0,1871288 0,3064906 0,355719 -0,1415171 0,2491626
0,3127252 -0,2189242 0,3106404 0,3256762 -0,188253 0,3058781 0,3587158 -0,1448252 0,2474445
0,3124137 -0,2194875 0,3107122 0,3243293 -0,1904026 0,3055413 0,3573178 -0,1484918 0,2458388
0,3133229 -0,2200303 0,3114821 0,325562 -0,1919062 0,3059211 0,3575741 -0,150637 0,2464117
0,3147953 -0,219382 0,3110741 0,3259723 -0,1924344 0,3081647 0,3613095 -0,1518443 0,2395064
0,3153657 -0,2205641 0,3126884 0,3266363 -0,1929796 0,3089468 0,3603507 -0,1532 0,244653
0,3153746 -0,2222108 0,3152964 0,3248738 -0,1945074 0,3100399 0,3604654 -0,1532995 0,245473
0,3169072 -0,2221849 0,3167295 0,3262097 -0,1945908 0,3121131 0,3523788 -0,1658511 0,24939
0,318387 -0,2220894 0,3175638 0,3268677 -0,1948043 0,3125039 0,3658667 -0,1539509 0,243708
0,3203206 -0,2222763 0,3190339 0,327176 -0,1959985 0,3152909 0,3654809 -0,1547715 0,2465096
0,3210241 -0,2222153 0,3196156 0,3268666 -0,1974669 0,3158477 0,3662301 -0,1558181 0,2469285
0,3217329 -0,2219711 0,3200098 0,3273221 -0,1975865 0,316629 0,367236 -0,1563466 0,2455001
0,3222274 -0,2227797 0,3208095 0,3276802 -0,1979248 0,3185633 0,3683972 -0,158745 0,2481318
0,3228047 -0,2228633 0,321342 0,3271345 -0,1988787 0,3185994 0,3660687 -0,158188 0,2503772
0,3234752 -0,222943 0,3216476 0,3266598 -0,2001871 0,3189471 0,3456144 -0,1776151 0,2591585
0,3236943 -0,2221735 0,3211946 0,3242199 -0,2023139 0,3192992 0,3297886 -0,1409439 0,3125975
0,3272157 -0,2237419 0,324162 0,3654188 -0,1863315 0,3183111 0,4208663 -0,1493495 0,2598857
0,3549241 -0,2045387 0,3034434 0,4165968 -0,1651355 0,2854104 0,374459 -0,1622725 0,2424942
0,3523992 -0,2060254 0,3095879 0,4073038 -0,1633801 0,2898133 0,3738344 -0,1652002 0,2441174
0,349861 -0,2067947 0,3146576 0,4025087 -0,1596518 0,2950721 0,3705711 -0,168514 0,2501945
0,3472383 -0,2070479 0,3180574 0,3905926 -0,1594399 0,3010113 0,3630677 -0,1672117 0,2516149
0,3455894 -0,2074928 0,3216884 0,3889687 -0,1600188 0,3024778 0,3671141 -0,17682 0,2671004
0,3446748 -0,2205801 0,3343068 0,3848251 -0,1653363 0,307378 0,3936996 -0,1719989 0,2663788
0,3434194 -0,2212 0,3350384 0,3825427 -0,170058 0,3105249 0,391999 -0,1750957 0,2647328
0,3454589 -0,2183182 0,3333206 0,3826611 -0,1733566 0,3131694 0,3952504 -0,1821846 0,264549
0,3472725 -0,2181293 0,3342011 0,3830302 -0,1763097 0,3151444 0,3982189 -0,1858772 0,2682667
0,3512963 -0,2214138 0,3386609 0,3842307 -0,1791831 0,3171532 0,3940231 -0,1902494 0,2680431
0,3536057 -0,2213023 0,3394687 0,3843197 -0,1816646 0,3197088 0,397125 -0,1890715 0,2714586
0,3539011 -0,2220856 0,3413294 0,3847532 -0,1823691 0,3212952 0,4007419 -0,1938709 0,2714393
0,3538518 -0,2229789 0,3427537 0,3848495 -0,1830673 0,3226456 0,4074011 -0,1934791 0,2738238
0,353915 -0,2232171 0,3433512 0,3851315 -0,1838745 0,3229508 0,4025519 -0,193401 0,2737265
0,3540437 -0,2235951 0,3442232 0,3840268 -0,183725 0,3227293 0,4048901 -0,1947416 0,2748514
0,357096 -0,2219044 0,3413648 0,3838009 -0,1840861 0,322499 0,3997586 -0,1897209 0,2714854
0,3541842 -0,2226667 0,3436161 0,3834279 -0,1835833 0,321956 0,3992518 -0,1846752 0,2717448
0,3541118 -0,2228521 0,3440576 0,3819861 -0,1840167 0,3221073 0,3986202 -0,1914495 0,2736835
0,3538089 -0,2223762 0,3440505 0,3809581 -0,1842719 0,3214502 0,399394 -0,1898878 0,2712847
0,3535589 -0,2225915 0,3444403 0,3798465 -0,1847564 0,3218899 0,3983638 -0,1864212 0,2726192
0,3531096 -0,222375 0,3445494 0,3785526 -0,1845388 0,320673 0,3992449 -0,1903806 0,2712359
0,3527669 -0,2227327 0,3448021 0,3788019 -0,1853902 0,3207262 0,4010823 -0,1821403 0,2683838
0,3526497 -0,2234874 0,345335 0,378292 -0,186171 0,320186 0,3943591 -0,1780876 0,2673254
0,3526685 -0,2237189 0,3454217 0,3784276 -0,186885 0,3207125 0,3981948 -0,18624 0,2693637
0,3525238 -0,2240059 0,3455552 0,3781576 -0,187523 0,3201856 0,3984309 -0,1857025 0,2693007
0,3523068 -0,2242831 0,3455739 0,3773246 -0,1882262 0,3204064 0,3978301 -0,1900774 0,2687071
0,3519533 -0,2244733 0,3456069 0,377546 -0,1886136 0,320177 0,3918602 -0,1874183 0,2699516
0,3517742 -0,2247997 0,345791 0,3767778 -0,1888095 0,3208915 0,3968062 -0,1926434 0,2708077
0,3516027 -0,225097 0,3459742 0,3776388 -0,1886579 0,3207592 0,3911692 -0,1873552 0,2711438
0,351529 -0,2267079 0,34508 0,377928 -0,188916 0,3210204 0,3963189 -0,1832929 0,2683719
0,3514786 -0,2267849 0,3451751 0,3771695 -0,1891016 0,3200906 0,3314784 -0,2151566 0,3109975
0,3509951 -0,2265952 0,3449296 0,3768251 -0,1892723 0,3197833 0,398158 -0,1901233 0,2667285
0,3502045 -0,2266213 0,3445324 0,3745383 -0,190299 0,3189168 0,3954405 -0,2011797 0,2697445
0,3496841 -0,2267476 0,3442202 0,3734593 -0,1907718 0,3187864 0,3916938 -0,1915743 0,2691415
0,3480557 -0,2281124 0,3456682 0,3725182 -0,1911716 0,3188132 0,3951784 -0,1933478 0,2674539
0,3469054 -0,2290659 0,346752 0,3726603 -0,1911442 0,3186197 0,3937943 -0,1913297 0,2660871
0,3466114 -0,2290184 0,3463508 0,3712283 -0,1923535 0,3189 0,3954685 -0,1917764 0,2666492
0,3464051 -0,2290417 0,3461004 0,3706658 -0,1924732 0,3184561 0,3942164 -0,1960523 0,2686491
0,3455836 -0,2295942 0,3467852 0,371051 -0,1925939 0,3187308 0,3923517 -0,1982583 0,2658798
0,3448977 -0,2300089 0,3472015 0,3699157 -0,1924024 0,317431 0,3882961 -0,1811768 0,2637634
0,3449202 -0,2299166 0,3469104 0,3696389 -0,1927244 0,3182307 0,3234679 -0,2139324 0,3118316
0,3449388 -0,2298139 0,3467095 0,3700016 -0,1924229 0,3185763 0,3934498 -0,1920955 0,2656726
0,3450062 -0,2296059 0,3464848 0,3691953 -0,1924444 0,3187654 0,3935997 -0,1925233 0,2658823
0,3448018 -0,229456 0,3462947 0,3685902 -0,1915663 0,3190858 0,3899212 -0,1819022 0,2633997
0,3439696 -0,2296875 0,3470148 0,3669332 -0,1910557 0,3192793 0,3889617 -0,1851438 0,2649845
0,3430028 -0,2297886 0,3475578 0,3632106 -0,1915852 0,3199447 0,3867015 -0,1884126 0,2655532
0,3422664 -0,2292588 0,3471278 0,3623239 -0,1895365 0,3182903 0,3526121 -0,2049713 0,2667868
0,3412701 -0,2294917 0,3476608 0,3607152 -0,190648 0,3190786 0,3798202 -0,1936619 0,2665983
0,3407315 -0,2294734 0,3476976 0,3622354 -0,192084 0,3177343 0,358133 -0,2099788 0,2693417
0,3399767 -0,2295294 0,3477876 0,3634646 -0,1942447 0,3168068 0,3479996 -0,2108652 0,2797513
0,3393532 -0,2299273 0,3479835 0,3652761 -0,196702 0,3144829 0,3542918 -0,2194405 0,2701058
0,3384092 -0,2304689 0,347035 0,3747369 -0,1879599 0,2975955 0,3646258 -0,2257111 0,271643
0,3347298 -0,2316326 0,3464196 0,3666947 -0,1871451 0,2959396 0,3532437 -0,1517064 0,2866164
0,3313611 -0,2313041 0,3449082 0,3580573 -0,1857406 0,2941156 0,3479807 -0,1512149 0,2842845
0,3275543 -0,2325631 0,3453948 0,3570396 -0,1881902 0,2918026 0,393075 -0,1742517 0,3160059
0,3255876 -0,2338983 0,3455177 0,3625445 -0,192817 0,2920455 0,3978359 -0,177906 0,3147675
0,3255422 -0,2358314 0,3452519 0,3706306 -0,1986562 0,2927105 0,4093937 -0,1900866 0,3175468
